Book-Id,ISBN,Book-Title,Book-Author,Publisher,Year-Of-Publication,categories,description,Image-URL-S,Image-URL-M,Image-URL-L
1023,0743418263,Music &amp; Silence,Rose Tremain,Washington Square Press,2001,Fiction,"Brought to the Danish court in 1629 to serve in the king's orchestra, English lutenist Peter Claire soon finds himself caught up in royal intrigue when he falls for a young woman who is the companion of the queen. Winner of the Whitbread Prize. Reader's Guide available. Reprint.",http://images.amazon.com/images/P/0743418263.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743418263.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743418263.01.LZZZZZZZ.jpg
1024,0439314550,Conversations with J.K. Rowling,Lindsey Fraser,Scholastic,2001,Juvenile Nonfiction,"From her birth in Chipping Sodbury near Bristol, England, to the stories about her favorite teachers, to the funny misunderstanding in her first fan letter, the life of the author of the Harry Potter books is revealed. Original. 250,000 first printing.",http://images.amazon.com/images/P/0439314550.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439314550.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439314550.01.LZZZZZZZ.jpg
1025,0156027593,The Cyberiad,Stanislaw Lem,Harvest Books,2002,Fiction,"Trurl and Klaupacius are constructor robots who try to out-invent each other. They travel to the far corners of the cosmos to take on freelance problem-solving jobs, with dire consequences for their employers. “The most completely successful of his books... here Lem comes closest to inventing a real universe” (Boston Globe). Illustrations by Daniel Mr—z. Translated by Michael Kandel.",http://images.amazon.com/images/P/0156027593.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156027593.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156027593.01.LZZZZZZZ.jpg
1026,0822013541,Beckett's Waiting for Godot and Other Plays (Cliffs Notes),James L.  Roberts,Cliffs Notes,1980,Study Aids,"A true innovation for the stage, Waiting for Godot is one of the greatest successes of the Theater of the Absurd. Although the subject and play is bleak in appearance, a semblance of nobility emerges as the two characters maintain hope. This volume also covers Endgame, All That Fall, Act Without Words I, and Krapp's Last Tape.",http://images.amazon.com/images/P/0822013541.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0822013541.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0822013541.01.LZZZZZZZ.jpg
1027,0764585681,Hamlet (Cliffs Complete),William  Shakespeare,Cliffs Notes,2000,Drama,"In the CliffsComplete guides, the novel's complete text and a glossary appear side-by-side with coordinating numbered lines to help you understand unusual words and phrasing. You'll also find all the commentary and resources of a standard CliffsNotes for Literature. CliffsComplete Hamlet covers details of the most widely produced and critiqued Shakespearean play. Written in poignant language, Hamlet contains all the elements necessary for a good tragedy, including a brave and daring hero who suffers a fatal flaw. Discover what happens to the complicated cast of characters — and save valuable studying time — all at once. Enhance your reading of Hamlet with these additional features: A summary and insightful commentary for each chapter Bibliography and historical background on the author, William Shakespeare A look at Early Modern England historical, intellectual, religious, and social context Insight into the play's classical elements and language A character map that graphically illustrates the relationships among the characters Review questions, a quiz, discussion guide, and activity ideas A Resource Center full of books, articles, films, and Web sites Streamline your literature study with all-in-one help from CliffsComplete guides!",http://images.amazon.com/images/P/0764585681.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0764585681.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0764585681.01.LZZZZZZZ.jpg
1028,0061054909,Love in Vein,Poppy Z. Brite,Eos,1995,Fiction,"A sexy new repackaging of the extremely popular anthology of vampire erotica, edited by acclaimed author Poppy Z. Brite. The classic horror tale is about fear. But in the last few years a new literature of the macabre has arisen, one that goes deeper than horror, beyond fear, to explore our darkest, most intimate hungers. The ones even lovers are forbidden to share. Acclaimed dark fantasy author Poppy Z. Brite has brought together this genre's most powerful and seductive authors in an original collection of vampiric erotica, a shameless celebration of unspeakable intimacies. It is not for everyone. But neither is the night.",http://images.amazon.com/images/P/0061054909.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061054909.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061054909.01.LZZZZZZZ.jpg
1029,0465031269,Why Is Sex Fun?: The Evolution of Human Sexuality (Science Masters),Jared M. Diamond,Basic Books,1998,Health & Fitness,Why are humans one of the few species to have sex in private? Why are human females the only mammals to go through menopause? Why is the human penis so unnecessarily large? There is no more knowledgeable authority than the award-winning author of THE THIRD CHIMPANZEE to answer these intriguing questions. Here is a delightfully entertaining and enlightening look at the unique sex lives of humans.,http://images.amazon.com/images/P/0465031269.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0465031269.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0465031269.01.LZZZZZZZ.jpg
1030,0393964523,"Robinson Crusoe: An Authoritative Text, Contexts, Criticism (Norton Critical Edition)",Daniel Defoe,W. W. Norton &amp; Company,1994,Fiction,"Michael Shinagel has collated the reprint with all six authorizededitions published by Taylor in 1719 to achieve a text that is faithfulto Defoe's original edition. Annotations assist the reader with obscurewords and idioms, biblical references, and nautical terms. ""Contexts"" helps the reader understand the novel's historical andreligious significance. Included are four contemporary accounts ofmarooned men, Defoe's autobiographical passages on the novel'sallegorical foundation, and aspects of the Puritan emblematic traditionessential for understanding the novel's religious aspects. ""Eighteenth-and Nineteenth-Century Opinions"" is a comprehensive studyof early estimations by prominent literary and political figures,including Alexander Pope, Jean-Jacques Rousseau, Samuel Johnson, SamuelTaylor Coleridge, William Wordsworth, Edgar Allen Poe, Thomas BabingtonMacaulay, Charles Dickens, Karl Marx, and John Stuart Mill. ""Twentieth-Century Criticism"" is a collection of fourteen essays (fiveof them new to the Second Edition) that presents a variety ofperspectives on Robinson Crusoe by Virginia Woolf, Ian Watt, EricBerne, Maximillian E. Novak, Frank Budgen, James Joyce, George A.Starr, J. Paul Hunter, James Sutherland, John J. Richetti, LeopoldDamrosch, Jr., John Bender, Michael McKeon, and Carol Houlihan Flynn. A Chronology of Defoe's life and work and an updated SelectedBibliography are also included.",http://images.amazon.com/images/P/0393964523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393964523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393964523.01.LZZZZZZZ.jpg
1031,0684826801,Survival In Auschwitz,Primo Levi,Touchstone,1995,Biography & Autobiography,The author describes his twenty month ordeal in the Nazi death camp.,http://images.amazon.com/images/P/0684826801.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684826801.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684826801.01.LZZZZZZZ.jpg
1032,014044369X,Spring Torrents (Penguin Classics),Ivan Sergeevich Turgenev,Penguin Books,1980,Fiction,"Thirty years later Dimitry Sanin looks back on a passionate attachment, a virtual enslavement, to Madame Polozov, who used his helpless love to humiliate him",http://images.amazon.com/images/P/014044369X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014044369X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014044369X.01.LZZZZZZZ.jpg
1033,1400047862,"Isolde, Queen of the Western Isle : The First of the Tristan and Isolde Novels",ROSALIND MILES,Three Rivers Press,2003,Fiction,"In the first volume of a trilogy chronicling the lives of star-crossed Celtic lovers Tristan and Isolde, Isolde, a gifted healer and princess destined to inherit the Irish throne from her mother, falls in love with Tristan, nephew of the King of Cornwall, who is embroiled in a war with the Irish queen. Reprint. 35,000 first printing.",http://images.amazon.com/images/P/1400047862.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400047862.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400047862.01.LZZZZZZZ.jpg
1034,1400031311,The O. Henry Prize Stories 2003 (Prize Stories (O Henry Awards)),LAURA FURMAN,Anchor,2003,Fiction,Presents a collection of short stories judged to be the best in America for 2002.,http://images.amazon.com/images/P/1400031311.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400031311.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400031311.01.LZZZZZZZ.jpg
1035,0385189516,Hans Christian Andersen the Complete Fairy Tales and Stories (Anchor Folktale Library),Virginia Haviland,Anchor,1983,Fiction,Presents 156 tales accompanied by the author's notes on the background of his stories.,http://images.amazon.com/images/P/0385189516.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385189516.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385189516.01.LZZZZZZZ.jpg
1036,0393324354,Fanny: Being the True History of the Adventures of Fanny Hackabout-Jones,Erica Jong,W.W. Norton &amp; Company,2003,Fiction,"""Jong . . . filled a gap in the great tradition of the picaresque novel. . . . Linguistically, ""Fanny"" is a tower of strength. . . . Jong has gone farther than Joyce.""--Anthony Burgess, ""Saturday Review.""",http://images.amazon.com/images/P/0393324354.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393324354.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393324354.01.LZZZZZZZ.jpg
1037,0553584979,The Last Mermaid,SHANA ABE,Bantam,2004,FICTION,"A mysterious legend, a locket, and the enchanted Scottish island of Kell become the thread that ties three haunting romance stories that span more than one thousand years. By the author of The Secret Swan. Original.",http://images.amazon.com/images/P/0553584979.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553584979.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553584979.01.LZZZZZZZ.jpg
1038,0743477103,Macbeth,William Shakespeare,Washington Square Press,2003,Drama,"Offers explanatory notes on pages facing the text of the play, as well as an introduction to Shakespeare's language, life, and theater.",http://images.amazon.com/images/P/0743477103.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743477103.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743477103.01.LZZZZZZZ.jpg
1039,0618131701,Chimera,John Barth,Mariner Books,2001,Fiction,"In CHIMERAJohn Barth injects his signature wit into the tales of Scheherezade of the Thousand and One Nights, Perseus, the slayer of Medusa, and Bellerophon, who tamed the winged horse Pegasus. In a book that the Washington Post called ""stylishly maned, tragically songful, and serpentinely elegant,” Barth retells these tales from varying perspectives, examining the myths’ relationship to reality and their resonance with the contemporary world. A winner of the National Book Award, this feisty, witty, sometimes bawdy book provoked Playboy to comment, ""There’s every chance in the world that John Barth is a genius.”",http://images.amazon.com/images/P/0618131701.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618131701.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618131701.01.LZZZZZZZ.jpg
1040,0156453800,Invisible Cities (A Harvest/Hbj Book),Italo Calvino,Harcourt,1978,Fiction,"In Kublai Khan's garden, at sunset, the young Marco Polo diverts the aged emperor from his obsession with the impending end of his empire with tales of countless cities past, present, and future",http://images.amazon.com/images/P/0156453800.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156453800.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156453800.01.LZZZZZZZ.jpg
1041,068485256X,The LAST TEMPTATION OF CHRIST,Nikos Kazantzakis,Touchstone,1998,Fiction,Novel which portrays Christ as a sensitive human being who is torn between his own passionates desires and his triumphant destiny on the cross,http://images.amazon.com/images/P/068485256X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068485256X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068485256X.01.LZZZZZZZ.jpg
1042,0451452615,Bored of the Rings: A Parody of J.R.R. Tolkien's the Lord of the Rings,Harvard Lampoon Staff,Roc,1993,Fiction,"Two authors from The Harvard Lampoon present a hilarious parody of J. R. R. Tolkien's epic fantasy, The Lord of the Rings. Reprint.",http://images.amazon.com/images/P/0451452615.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451452615.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451452615.01.LZZZZZZZ.jpg
1043,0517436329,HG Wells Science Fiction Tre : Cwl (Chatham River Press Readers Bookshelf),H. G. Wells,Random House Value Publishing,1984,"Science fiction, English",The time machine - The island of Dr. Moreau - The invisible man.,http://images.amazon.com/images/P/0517436329.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517436329.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517436329.01.LZZZZZZZ.jpg
1044,1579546463,"The South Beach Diet: The Delicious, Doctor-Designed, Foolproof Plan for Fast and Healthy Weight Loss",Arthur Agatston,Rodale Books,2003,Health & Fitness,A renowned cardiologist discusses the importance of understanding the glycemic index values of foods and presents a weight-loss program that includes meal plans and recipes.,http://images.amazon.com/images/P/1579546463.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1579546463.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1579546463.01.LZZZZZZZ.jpg
