Book-Id,ISBN,Book-Title,Book-Author,Publisher,Year-Of-Publication,categories,description,Image-URL-S,Image-URL-M,Image-URL-L,tokenized_description
1190,0140275657,Age of Iron,J. M. Coetzee,Penguin Books,1998,Fiction,south african professor mrs curren always opposed apartheid brutality though lived isolated horrors nears death cancer confronts generation blood revenge,http://images.amazon.com/images/P/0140275657.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140275657.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140275657.01.LZZZZZZZ.jpg,"['south', 'african', 'professor', 'mrs', 'curren', 'always', 'opposed', 'apartheid', 'brutality', 'though', 'lived', 'isolated', 'horrors', 'nears', 'death', 'cancer', 'confronts', 'generation', 'blood', 'revenge']"
1191,0393326713,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,National Commission on Terrorist Attacks,W.W. Norton &amp; Company,2004,History,provides final report commission detailing findings september terrorist attacks,http://images.amazon.com/images/P/0393326713.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393326713.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393326713.01.LZZZZZZZ.jpg,"['provides', 'final', 'report', 'commission', 'detailing', 'findings', 'september', 'terrorist', 'attacks']"
1192,0142003441,Good Poems,Garrison Keillor,Penguin Books,2003,Poetry,popular radio show host showcases favorite poems including work emily dickinson walt whitman robert frost charles bukowski donald hall billy collins robert bly sharon olds among others reprint,http://images.amazon.com/images/P/0142003441.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142003441.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142003441.01.LZZZZZZZ.jpg,"['popular', 'radio', 'show', 'host', 'showcases', 'favorite', 'poems', 'including', 'work', 'emily', 'dickinson', 'walt', 'whitman', 'robert', 'frost', 'charles', 'bukowski', 'donald', 'hall', 'billy', 'collins', 'robert', 'bly', 'sharon', 'olds', 'among', 'others', 'reprint']"
1193,0374524920,The Stories (So Far) of Deborah Eisenberg,Deborah Eisenberg,Farrar Straus Giroux,1997,Fiction,deborah eisenberg first book stories transactions foreign currency published john updike noted whenever new writer arrives new window life opened happened scope depth eisenberg idiosyncratic vision even apparent second collection nd airborne new york times book review called nothing short extraordinary two collections gathered one volume show eisenberg stories astonishing power range characters whether walking streets manhattan seemingly abandoned foreign countries continually make disquieting sometimes life threatening discoveries discoveries illuminate lives also wider net relationships enmeshed,http://images.amazon.com/images/P/0374524920.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374524920.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374524920.01.LZZZZZZZ.jpg,"['deborah', 'eisenberg', 'first', 'book', 'stories', 'transactions', 'foreign', 'currency', 'published', 'john', 'updike', 'noted', 'whenever', 'new', 'writer', 'arrives', 'new', 'window', 'life', 'opened', 'happened', 'scope', 'depth', 'eisenberg', 'idiosyncratic', 'vision', 'even', 'apparent', 'second', 'collection', 'nd', 'airborne', 'new', 'york', 'times', 'book', 'review', 'called', 'nothing', 'short', 'extraordinary', 'two', 'collections', 'gathered', 'one', 'volume', 'show', 'eisenberg', 'stories', 'astonishing', 'power', 'range', 'characters', 'whether', 'walking', 'streets', 'manhattan', 'seemingly', 'abandoned', 'foreign', 'countries', 'continually', 'make', 'disquieting', 'sometimes', 'life', 'threatening', 'discoveries', 'discoveries', 'illuminate', 'lives', 'also', 'wider', 'net', 'relationships', 'enmeshed']"
1194,0440227534,Number the Stars (Laurel Leaf Books),Lois Lowry,Laurel-Leaf Books,1998,Juvenile Fiction,german occupation denmark ten year old annemarie learns courageous resourceful helps shelter jewish friend nazis reprint newbery medal winner ab slj,http://images.amazon.com/images/P/0440227534.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440227534.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440227534.01.LZZZZZZZ.jpg,"['german', 'occupation', 'denmark', 'ten', 'year', 'old', 'annemarie', 'learns', 'courageous', 'resourceful', 'helps', 'shelter', 'jewish', 'friend', 'nazis', 'reprint', 'newbery', 'medal', 'winner', 'ab', 'slj']"
1195,0449224465,Darker Than Amber (Travis McGee Mysteries),John D. MacDonald,Fawcett,1996,Fiction,mcgee rescues girl thrown florida bridge,http://images.amazon.com/images/P/0449224465.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449224465.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449224465.01.LZZZZZZZ.jpg,"['mcgee', 'rescues', 'girl', 'thrown', 'florida', 'bridge']"
1196,0375708731,Burr: A Novel (The American Chronicle Series),Gore Vidal,Vintage Books USA,2000,Vice-Presidents,fictional memoir illuminating aaron burr life times highlighting political accomplishments fatal duel alexander hamilton,http://images.amazon.com/images/P/0375708731.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375708731.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375708731.01.LZZZZZZZ.jpg,"['fictional', 'memoir', 'illuminating', 'aaron', 'burr', 'life', 'times', 'highlighting', 'political', 'accomplishments', 'fatal', 'duel', 'alexander', 'hamilton']"
1197,1859843980,The Trial of Henry Kissinger,Christopher Hitchens,Verso,2002,Biography & Autobiography,calling upon personal testimony documents released freedom information act chronicles life henry kissinger linking events including war indochina genocide east timor,http://images.amazon.com/images/P/1859843980.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1859843980.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1859843980.01.LZZZZZZZ.jpg,"['calling', 'upon', 'personal', 'testimony', 'documents', 'released', 'freedom', 'information', 'act', 'chronicles', 'life', 'henry', 'kissinger', 'linking', 'events', 'including', 'war', 'indochina', 'genocide', 'east', 'timor']"
1198,015611870X,Between the Acts (Harvest Book),Virginia Woolf,Harvest Books,1970,Fiction,isa husband must confront day pageantry emotional tension,http://images.amazon.com/images/P/015611870X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/015611870X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/015611870X.01.LZZZZZZZ.jpg,"['isa', 'husband', 'must', 'confront', 'day', 'pageantry', 'emotional', 'tension']"
1199,0811205460,Turtle Island (A New Directions Book),Gary Snyder,New Directions Publishing Corporation,1974,Poetry,pulitzer prize winning poems essays author nature range lucid lyrical mystical political however share common vision rediscovery north america ways might become true natives land first time,http://images.amazon.com/images/P/0811205460.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0811205460.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0811205460.01.LZZZZZZZ.jpg,"['pulitzer', 'prize', 'winning', 'poems', 'essays', 'author', 'nature', 'range', 'lucid', 'lyrical', 'mystical', 'political', 'however', 'share', 'common', 'vision', 'rediscovery', 'north', 'america', 'ways', 'might', 'become', 'true', 'natives', 'land', 'first', 'time']"
1200,0679760237,In Pharaoh's Army : Memories of the Lost War,TOBIAS WOLFF,Vintage,1995,Biography & Autobiography,author recalls experiences vietnam war reminiscing service mekong delta feelings miltary life impact vietnam experience life,http://images.amazon.com/images/P/0679760237.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679760237.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679760237.01.LZZZZZZZ.jpg,"['author', 'recalls', 'experiences', 'vietnam', 'war', 'reminiscing', 'service', 'mekong', 'delta', 'feelings', 'miltary', 'life', 'impact', 'vietnam', 'experience', 'life']"
1201,0805073663,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,Doug Stanton,Owl Books,2003,History,chronicles worst disaster naval history describing heroism face persistant shark attacks hypothermia sinking indianapolis south pacific final days world war ii,http://images.amazon.com/images/P/0805073663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805073663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805073663.01.LZZZZZZZ.jpg,"['chronicles', 'worst', 'disaster', 'naval', 'history', 'describing', 'heroism', 'face', 'persistant', 'shark', 'attacks', 'hypothermia', 'sinking', 'indianapolis', 'south', 'pacific', 'final', 'days', 'world', 'war', 'ii']"
1202,0452281326,The Feeling Good Handbook,David D. Burns,Plume Books,1999,Psychology,discusses overcome fears phobias panic attacks improve intimate communication cope anxiety disorders includes information commonly prescribed psychiatric drugs,http://images.amazon.com/images/P/0452281326.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452281326.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452281326.01.LZZZZZZZ.jpg,"['discusses', 'overcome', 'fears', 'phobias', 'panic', 'attacks', 'improve', 'intimate', 'communication', 'cope', 'anxiety', 'disorders', 'includes', 'information', 'commonly', 'prescribed', 'psychiatric', 'drugs']"
1203,0515135968,Shadow Game,Christine Feehan,Jove Books,2003,Fiction,new york times bestselling author comes new series featuring man woman telekinetic abilities discover terrifying power forbidden passion could destroy original,http://images.amazon.com/images/P/0515135968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515135968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515135968.01.LZZZZZZZ.jpg,"['new', 'york', 'times', 'bestselling', 'author', 'comes', 'new', 'series', 'featuring', 'man', 'woman', 'telekinetic', 'abilities', 'discover', 'terrifying', 'power', 'forbidden', 'passion', 'could', 'destroy', 'original']"
1204,0064405850,Strawberry Girl (rpkg) (Trophy Newbery),Lois Lenski,HarperTrophy,1995,Juvenile Fiction,land hardships strawberries big ripe juicy ten year old birdie boyer hardly wait start picking family moved florida backwoods even begun planting count biddies fore hatched gal young un father tells making new farm prosper easy heat suffer droughts cold snaps perhaps worrisome boyers rowdy neighbors itching start feud,http://images.amazon.com/images/P/0064405850.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064405850.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064405850.01.LZZZZZZZ.jpg,"['land', 'hardships', 'strawberries', 'big', 'ripe', 'juicy', 'ten', 'year', 'old', 'birdie', 'boyer', 'hardly', 'wait', 'start', 'picking', 'family', 'moved', 'florida', 'backwoods', 'even', 'begun', 'planting', 'count', 'biddies', 'fore', 'hatched', 'gal', 'young', 'un', 'father', 'tells', 'making', 'new', 'farm', 'prosper', 'easy', 'heat', 'suffer', 'droughts', 'cold', 'snaps', 'perhaps', 'worrisome', 'boyers', 'rowdy', 'neighbors', 'itching', 'start', 'feud']"
1205,0843947462,The House That Jack Built,Graham Masterton,Leisure Books,2000,Fiction,craig bellman determined live valhalla home every inhabitant met tragedy loyalty wife effie agrees move house ignoring intuitions death returns valhalla craig becomes obsessed house original,http://images.amazon.com/images/P/0843947462.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843947462.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843947462.01.LZZZZZZZ.jpg,"['craig', 'bellman', 'determined', 'live', 'valhalla', 'home', 'every', 'inhabitant', 'met', 'tragedy', 'loyalty', 'wife', 'effie', 'agrees', 'move', 'house', 'ignoring', 'intuitions', 'death', 'returns', 'valhalla', 'craig', 'becomes', 'obsessed', 'house', 'original']"
1206,067155302X,Harvest,Tess Gerritsen,Pocket,1997,Fiction,medical resident dr abby matteo elated elite cardiac transplant team boston bayside hospital taps potential recruit faced tormenting life death decision abby helps direct crash victim harvested heart dying teenager instead wealthy older woman supposed receive repercussions leave abby shaken plagued self doubt suddenly new heart appears woman transplant completed abby makes terrible discovery donor records falsified new heart come proper channels defying hospital demands silence begins investigation reveals murderous unthinkable conspiracy every move abby makes spawns vicious backlash ship anchored waters boston harbor grisly truth lies waiting,http://images.amazon.com/images/P/067155302X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067155302X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067155302X.01.LZZZZZZZ.jpg,"['medical', 'resident', 'dr', 'abby', 'matteo', 'elated', 'elite', 'cardiac', 'transplant', 'team', 'boston', 'bayside', 'hospital', 'taps', 'potential', 'recruit', 'faced', 'tormenting', 'life', 'death', 'decision', 'abby', 'helps', 'direct', 'crash', 'victim', 'harvested', 'heart', 'dying', 'teenager', 'instead', 'wealthy', 'older', 'woman', 'supposed', 'receive', 'repercussions', 'leave', 'abby', 'shaken', 'plagued', 'self', 'doubt', 'suddenly', 'new', 'heart', 'appears', 'woman', 'transplant', 'completed', 'abby', 'makes', 'terrible', 'discovery', 'donor', 'records', 'falsified', 'new', 'heart', 'come', 'proper', 'channels', 'defying', 'hospital', 'demands', 'silence', 'begins', 'investigation', 'reveals', 'murderous', 'unthinkable', 'conspiracy', 'every', 'move', 'abby', 'makes', 'spawns', 'vicious', 'backlash', 'ship', 'anchored', 'waters', 'boston', 'harbor', 'grisly', 'truth', 'lies', 'waiting']"
1207,0385335970,Dragonfly in Amber,DIANA GABALDON,Delta,2001,Fiction,eighteenth century scotland claire randall raven haired daughter brianna return majestic hills claire recalls love life gallant warrior james fraser,http://images.amazon.com/images/P/0385335970.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385335970.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385335970.01.LZZZZZZZ.jpg,"['eighteenth', 'century', 'scotland', 'claire', 'randall', 'raven', 'haired', 'daughter', 'brianna', 'return', 'majestic', 'hills', 'claire', 'recalls', 'love', 'life', 'gallant', 'warrior', 'james', 'fraser']"
1208,0451527453,Great Dialogues of Plato (Signet Classics (Paperback)),Plato,Signet Classics,1999,Philosophy,new translation complete texts republic apology crito phaido ion meno symposium reveals genius plato struggled education justice philosopher king utopian visions society reprint baker taylor bks,http://images.amazon.com/images/P/0451527453.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451527453.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451527453.01.LZZZZZZZ.jpg,"['new', 'translation', 'complete', 'texts', 'republic', 'apology', 'crito', 'phaido', 'ion', 'meno', 'symposium', 'reveals', 'genius', 'plato', 'struggled', 'education', 'justice', 'philosopher', 'king', 'utopian', 'visions', 'society', 'reprint', 'baker', 'taylor', 'bks']"
1209,0062507540,Owning Your Own Shadow: Understanding the Dark Side of the Psyche,Robert A. Johnson,HarperSanFrancisco,1993,Self-Help,bestselling author shows reclaim make peace shadow side personality,http://images.amazon.com/images/P/0062507540.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0062507540.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0062507540.01.LZZZZZZZ.jpg,"['bestselling', 'author', 'shows', 'reclaim', 'make', 'peace', 'shadow', 'side', 'personality']"
1210,0671867423,LINCOLN AT GETTYSBURG: THE WORDS THAT REMADE AMERICA,Garry Wills,Simon &amp; Schuster,1993,History,account lincoln revolutionary speech describes space words president brought bear rhetoric greek revival categories imagery rural cemetary movement,http://images.amazon.com/images/P/0671867423.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671867423.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671867423.01.LZZZZZZZ.jpg,"['account', 'lincoln', 'revolutionary', 'speech', 'describes', 'space', 'words', 'president', 'brought', 'bear', 'rhetoric', 'greek', 'revival', 'categories', 'imagery', 'rural', 'cemetary', 'movement']"
